Log file open, 01/26/23 14:36:31
[2023.01.26-13.39.35:217][365]LogPython: Display: Object '/Engine/PythonTypes.align_translation_y' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.26-13.39.35:217][365]LogPython: Display: Object '/Engine/PythonTypes.align_translation_z' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.26-13.39.35:217][365]LogPython: Display: Object '/Engine/PythonTypes.align_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.26-13.39.35:217][365]LogPython: Display: Object '/Engine/PythonTypes.align_scale' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.26-13.39.35:217][365]LogPython: Display: Object '/Engine/PythonTypes.search_replace_name_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.26-13.39.35:217][365]LogPython: Display: Object '/Engine/PythonTypes.search_replace_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.26-13.39.35:217][365]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.26-13.39.35:217][365]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.26-13.39.35:217][365]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.26-13.39.35:217][365]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.26-13.39.35:217][365]LogPython: Display: Object '/Engine/PythonTypes.do_rename_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.26-13.39.35:217][365]LogPython: Display: Object '/Engine/PythonTypes.do_rename_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.26-13.39.35:217][365]LogPython: Display: Object '/Engine/PythonTypes.ControlOutputFormat' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.26-13.39.35:672][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:672][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:672][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:672][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:672][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:672][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:672][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:672][365]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.01.26-13.39.35:675][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:675][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:675][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:675][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:675][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:675][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:675][365]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.26-13.39.35:675][365]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.01.26-13.39.35:738][365]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.01.26-13.39.35:752][365]LogExit: Editor shut down
[2023.01.26-13.39.35:754][365]LogExit: Transaction tracking system shut down
[2023.01.26-13.39.36:056][365]LogExit: Object subsystem successfully closed.
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: ================================================
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Total job queries 118, among them cache hits 8 (6.78%)
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Tracking 110 distinct input hashes that result in 90 distinct outputs (81.82%)
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: RAM used: 0.92 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.11%
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Shaders Compiled: 17
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Jobs assigned 17, completed 17 (100.00%)
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Average time worker was idle: 0.23 s
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Time job spent in pending queue: average 0.23 s, longest 1.07 s
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Job execution time: average 1.07 s, max 1.67 s
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Job life time (pending + execution): average 1.30 s, max 1.89
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 3.38 s
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Jobs were issued in 17 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Average processing rate: 5.03 jobs/sec
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Total thread time: 10.54 s
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Total thread preprocess time: 0.59 s
[2023.01.26-13.39.36:060][365]LogShaderCompilers: Display: Percentage time preprocessing: 5.57%
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display: Effective parallelization: 3.12 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    3 times, average 0.94 sec, max 1.01 sec, min 0.85 sec)
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display:             TShadowDepthVSVertexShadowDepth_VirtualShadowMap (compiled    1 times, average 0.86 sec, max 0.86 sec, min 0.86 sec)
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    3 times, average 0.85 sec, max 0.90 sec, min 0.76 sec)
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    3 times, average 0.76 sec, max 0.81 sec, min 0.69 sec)
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display:              TShadowDepthPSPixelShadowDepth_VirtualShadowMap (compiled    1 times, average 0.57 sec, max 0.57 sec, min 0.57 sec)
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 26.65% of total time (compiled    3 times, average 0.94 sec, max 1.01 sec, min 0.85 sec)
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 24.31% of total time (compiled    3 times, average 0.85 sec, max 0.90 sec, min 0.76 sec)
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display:                                                 FLumenCardVS - 21.64% of total time (compiled    3 times, average 0.76 sec, max 0.81 sec, min 0.69 sec)
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 13.89% of total time (compiled    3 times, average 0.49 sec, max 0.54 sec, min 0.44 sec)
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display:             TShadowDepthVSVertexShadowDepth_VirtualShadowMap - 8.13% of total time (compiled    1 times, average 0.86 sec, max 0.86 sec, min 0.86 sec)
[2023.01.26-13.39.36:061][365]LogShaderCompilers: Display: ================================================
[2023.01.26-13.39.36:097][365]LogShaderCompilers: Display: Shaders left to compile 0
[2023.01.26-13.39.36:116][365]LogVirtualization: UE::Virtualization was shutdown
[2023.01.26-13.39.36:203][365]LogModuleManager: Shutting down and abandoning module MovieSceneCapture (999)
[2023.01.26-13.39.36:203][365]LogModuleManager: Shutting down and abandoning module Voice (997)
[2023.01.26-13.39.36:203][365]LogModuleManager: Shutting down and abandoning module BlueprintGraph (995)
[2023.01.26-13.39.36:203][365]LogModuleManager: Shutting down and abandoning module ExternalImagePicker (993)
[2023.01.26-13.39.36:204][365]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (991)
[2023.01.26-13.39.36:204][365]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (989)
[2023.01.26-13.39.36:204][365]LogModuleManager: Shutting down and abandoning module AddContentDialog (987)
[2023.01.26-13.39.36:205][365]LogModuleManager: Shutting down and abandoning module WidgetCarousel (986)
[2023.01.26-13.39.36:205][365]LogModuleManager: Shutting down and abandoning module SceneOutliner (983)
[2023.01.26-13.39.36:205][365]LogModuleManager: Shutting down and abandoning module StatusBar (981)
[2023.01.26-13.39.36:205][365]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (979)
[2023.01.26-13.39.36:205][365]LogModuleManager: Shutting down and abandoning module StatsViewer (977)
[2023.01.26-13.39.36:206][365]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (975)
[2023.01.26-13.39.36:206][365]LogModuleManager: Shutting down and abandoning module AutomationWorker (973)
[2023.01.26-13.39.36:206][365]LogModuleManager: Shutting down and abandoning module PlanarCut (971)
[2023.01.26-13.39.36:207][365]LogModuleManager: Shutting down and abandoning module CharacterAI (969)
[2023.01.26-13.39.36:207][365]LogModuleManager: Shutting down and abandoning module IKRigEditor (967)
[2023.01.26-13.39.36:209][365]LogModuleManager: Shutting down and abandoning module ControlRigEditor (965)
[2023.01.26-13.39.36:214][365]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (963)
[2023.01.26-13.39.36:215][365]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (961)
[2023.01.26-13.39.36:215][365]LogModuleManager: Shutting down and abandoning module TakesCore (959)
[2023.01.26-13.39.36:216][365]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (957)
[2023.01.26-13.39.36:216][365]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (955)
[2023.01.26-13.39.36:218][365]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (953)
[2023.01.26-13.39.36:218][365]LogModuleManager: Shutting down and abandoning module TextureAlignMode (951)
[2023.01.26-13.39.36:218][365]LogModuleManager: Shutting down and abandoning module BspMode (949)
[2023.01.26-13.39.36:219][365]LogModuleManager: Shutting down and abandoning module GeometryMode (947)
[2023.01.26-13.39.36:219][365]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (945)
[2023.01.26-13.39.36:220][365]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (943)
[2023.01.26-13.39.36:220][365]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (941)
[2023.01.26-13.39.36:220][365]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (939)
[2023.01.26-13.39.36:220][365]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (937)
[2023.01.26-13.39.36:220][365]LogModuleManager: Shutting down and abandoning module WebMMedia (935)
[2023.01.26-13.39.36:220][365]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (933)
[2023.01.26-13.39.36:221][365]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (931)
[2023.01.26-13.39.36:222][365]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (929)
[2023.01.26-13.39.36:222][365]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (927)
[2023.01.26-13.39.36:222][365]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (925)
[2023.01.26-13.39.36:223][365]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (923)
[2023.01.26-13.39.36:223][365]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (921)
[2023.01.26-13.39.36:223][365]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (919)
[2023.01.26-13.39.36:223][365]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (917)
[2023.01.26-13.39.36:223][365]LogModuleManager: Shutting down and abandoning module WaveTableEditor (915)
[2023.01.26-13.39.36:224][365]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (913)
[2023.01.26-13.39.36:224][365]LogModuleManager: Shutting down and abandoning module GooglePADEditor (911)
[2023.01.26-13.39.36:224][365]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (909)
[2023.01.26-13.39.36:224][365]LogModuleManager: Shutting down and abandoning module SequenceRecorder (908)
[2023.01.26-13.39.36:224][365]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (905)
[2023.01.26-13.39.36:224][365]LogModuleManager: Shutting down and abandoning module SmartSnapping (903)
[2023.01.26-13.39.36:224][365]LogModuleManager: Shutting down and abandoning module SessionServices (901)
[2023.01.26-13.39.36:224][365]LogModuleManager: Shutting down and abandoning module MeshPaint (899)
[2023.01.26-13.39.36:225][365]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (897)
[2023.01.26-13.39.36:225][365]LogModuleManager: Shutting down and abandoning module PlacementMode (896)
[2023.01.26-13.39.36:226][365]LogModuleManager: Shutting down and abandoning module FoliageEdit (893)
[2023.01.26-13.39.36:227][365]LogModuleManager: Shutting down and abandoning module LandscapeEditor (891)
[2023.01.26-13.39.36:230][365]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (889)
[2023.01.26-13.39.36:230][365]LogModuleManager: Shutting down and abandoning module ActorPickerMode (887)
[2023.01.26-13.39.36:230][365]LogModuleManager: Shutting down and abandoning module ViewportSnapping (885)
[2023.01.26-13.39.36:230][365]LogModuleManager: Shutting down and abandoning module ViewportInteraction (883)
[2023.01.26-13.39.36:230][365]LogModuleManager: Shutting down and abandoning module ClothPainter (881)
[2023.01.26-13.39.36:231][365]LogModuleManager: Shutting down and abandoning module SkeletalMeshEditor (880)
[2023.01.26-13.39.36:232][365]LogModuleManager: Shutting down and abandoning module LogVisualizer (877)
[2023.01.26-13.39.36:234][365]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (875)
[2023.01.26-13.39.36:234][365]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (873)
[2023.01.26-13.39.36:234][365]LogModuleManager: Shutting down and abandoning module PIEPreviewDeviceProfileSelector (872)
[2023.01.26-13.39.36:235][365]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (870)
[2023.01.26-13.39.37:123][365]LogModuleManager: Shutting down and abandoning module WindowsPlatformEditor (867)
[2023.01.26-13.39.37:123][365]LogModuleManager: Shutting down and abandoning module HoloLensPlatformEditor (865)
[2023.01.26-13.39.37:123][365]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (863)
[2023.01.26-13.39.37:123][365]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (861)
[2023.01.26-13.39.37:123][365]LogModuleManager: Shutting down and abandoning module AnimationSettings (859)
[2023.01.26-13.39.37:123][365]LogModuleManager: Shutting down and abandoning module VirtualizationEditor (857)
[2023.01.26-13.39.37:123][365]LogModuleManager: Shutting down and abandoning module CSVtoSVG (855)
[2023.01.26-13.39.37:123][365]LogModuleManager: Shutting down and abandoning module DerivedDataEditor (853)
[2023.01.26-13.39.37:123][365]LogModuleManager: Shutting down and abandoning module EditorConfig (851)
[2023.01.26-13.39.37:123][365]LogModuleManager: Shutting down and abandoning module WorldPartitionEditor (849)
[2023.01.26-13.39.37:124][365]LogModuleManager: Shutting down and abandoning module EditorFramework (847)
[2023.01.26-13.39.37:124][365]LogModuleManager: Shutting down and abandoning module StaticMeshEditor (845)
[2023.01.26-13.39.37:125][365]LogModuleManager: Shutting down and abandoning module TraceInsights (843)
[2023.01.26-13.39.37:131][365]MemoryProfiler: Shutdown
[2023.01.26-13.39.37:132][365]NetworkingProfiler: Shutdown
[2023.01.26-13.39.37:132][365]LoadingProfiler: Shutdown
[2023.01.26-13.39.37:132][365]TimingProfiler: Shutdown
[2023.01.26-13.39.37:135][365]LogModuleManager: Shutting down and abandoning module TraceServices (842)
[2023.01.26-13.39.37:138][365]LogModuleManager: Shutting down and abandoning module EditorInteractiveToolsFramework (839)
[2023.01.26-13.39.37:138][365]LogModuleManager: Shutting down and abandoning module InteractiveToolsFramework (838)
[2023.01.26-13.39.37:138][365]LogModuleManager: Shutting down and abandoning module InputBindingEditor (835)
[2023.01.26-13.39.37:138][365]LogModuleManager: Shutting down and abandoning module MergeActors (833)
[2023.01.26-13.39.37:139][365]LogModuleManager: Shutting down and abandoning module LocalizationDashboard (831)
[2023.01.26-13.39.37:139][365]LogModuleManager: Shutting down and abandoning module LocalizationService (830)
[2023.01.26-13.39.37:139][365]LogModuleManager: Shutting down and abandoning module HardwareTargeting (827)
[2023.01.26-13.39.37:139][365]LogModuleManager: Shutting down and abandoning module DeviceProfileEditor (825)
[2023.01.26-13.39.37:140][365]LogModuleManager: Shutting down and abandoning module UndoHistory (823)
[2023.01.26-13.39.37:140][365]LogModuleManager: Shutting down and abandoning module XmlParser (821)
[2023.01.26-13.39.37:140][365]LogModuleManager: Shutting down and abandoning module Blutility (819)
[2023.01.26-13.39.37:141][365]LogModuleManager: Shutting down and abandoning module ProjectSettingsViewer (817)
[2023.01.26-13.39.37:141][365]LogModuleManager: Shutting down and abandoning module ProjectTargetPlatformEditor (816)
[2023.01.26-13.39.37:141][365]LogModuleManager: Shutting down and abandoning module EditorSettingsViewer (813)
[2023.01.26-13.39.37:141][365]LogModuleManager: Shutting down and abandoning module InternationalizationSettings (812)
[2023.01.26-13.39.37:141][365]LogModuleManager: Shutting down and abandoning module SettingsEditor (809)
[2023.01.26-13.39.37:141][365]LogModuleManager: Shutting down and abandoning module ProjectLauncher (807)
[2023.01.26-13.39.37:141][365]LogModuleManager: Shutting down and abandoning module SessionFrontend (805)
[2023.01.26-13.39.37:141][365]LogModuleManager: Shutting down and abandoning module ProfilerClient (803)
[2023.01.26-13.39.37:141][365]LogModuleManager: Shutting down and abandoning module DeviceManager (801)
[2023.01.26-13.39.37:143][365]LogModuleManager: Shutting down and abandoning module AutomationController (799)
[2023.01.26-13.39.37:144][365]LogModuleManager: Shutting down and abandoning module AutomationWindow (797)
[2023.01.26-13.39.37:146][365]LogModuleManager: Shutting down and abandoning module Layers (795)
[2023.01.26-13.39.37:148][365]LogModuleManager: Shutting down and abandoning module ComponentVisualizers (793)
[2023.01.26-13.39.37:148][365]LogModuleManager: Shutting down and abandoning module DetailCustomizations (791)
[2023.01.26-13.39.37:148][365]LogModuleManager: Shutting down and abandoning module PackagesDialog (789)
[2023.01.26-13.39.37:148][365]LogModuleManager: Shutting down and abandoning module AnimationBlueprintEditor (787)
[2023.01.26-13.39.37:149][365]LogModuleManager: Shutting down and abandoning module Persona (785)
[2023.01.26-13.39.37:150][365]LogModuleManager: Shutting down and abandoning module AdvancedPreviewScene (784)
[2023.01.26-13.39.37:150][365]LogModuleManager: Shutting down and abandoning module AnimGraph (782)
[2023.01.26-13.39.37:151][365]LogModuleManager: Shutting down and abandoning module Kismet (779)
[2023.01.26-13.39.37:164][365]LogModuleManager: Shutting down and abandoning module KismetWidgets (778)
[2023.01.26-13.39.37:164][365]LogModuleManager: Shutting down and abandoning module GraphEditor (775)
[2023.01.26-13.39.37:164][365]LogModuleManager: Shutting down and abandoning module StructViewer (773)
[2023.01.26-13.39.37:164][365]LogModuleManager: Shutting down and abandoning module ClassViewer (771)
[2023.01.26-13.39.37:164][365]LogModuleManager: Shutting down and abandoning module NaniteTools (769)
[2023.01.26-13.39.37:164][365]LogModuleManager: Shutting down and abandoning module UncontrolledChangelists (767)
[2023.01.26-13.39.37:164][365]LogModuleManager: Shutting down and abandoning module SourceControlWindowExtender (765)
[2023.01.26-13.39.37:164][365]LogModuleManager: Shutting down and abandoning module SourceControlWindows (763)
[2023.01.26-13.39.37:165][365]LogModuleManager: Shutting down and abandoning module OutputLog (761)
[2023.01.26-13.39.37:165][365]LogModuleManager: Shutting down and abandoning module Documentation (759)
[2023.01.26-13.39.37:165][365]LogModuleManager: Shutting down and abandoning module LiveCoding (757)
[2023.01.26-13.39.37:172][365]LogModuleManager: Shutting down and abandoning module MovieSceneTracks (755)
[2023.01.26-13.39.37:173][365]LogModuleManager: Shutting down and abandoning module MovieScene (753)
[2023.01.26-13.39.37:173][365]LogModuleManager: Shutting down and abandoning module StreamingPauseRendering (751)
[2023.01.26-13.39.37:173][365]LogModuleManager: Shutting down and abandoning module BinkAudioDecoder (749)
[2023.01.26-13.39.37:173][365]LogModuleManager: Shutting down and abandoning module AudioMixerXAudio2 (747)
[2023.01.26-13.39.37:173][365]LogModuleManager: Shutting down and abandoning module AudioMixer (746)
[2023.01.26-13.39.37:173][365]LogModuleManager: Shutting down and abandoning module AudioMixerCore (745)
[2023.01.26-13.39.37:173][365]LogModuleManager: Shutting down and abandoning module LauncherPlatform (741)
[2023.01.26-13.39.37:173][365]LogModuleManager: Shutting down and abandoning module AnalyticsET (739)
[2023.01.26-13.39.37:173][365]LogModuleManager: Shutting down and abandoning module PortalServices (737)
[2023.01.26-13.39.37:173][365]LogModuleManager: Shutting down and abandoning module PortalRpc (735)
[2023.01.26-13.39.37:173][365]LogModuleManager: Shutting down and abandoning module MessagingRpc (733)
[2023.01.26-13.39.37:173][365]LogModuleManager: Shutting down and abandoning module AIModule (731)
[2023.01.26-13.39.37:174][365]LogModuleManager: Shutting down and abandoning module GameplayDebugger (730)
[2023.01.26-13.39.37:174][365]LogModuleManager: Shutting down and abandoning module AITestSuite (728)
[2023.01.26-13.39.37:174][365]LogModuleManager: Shutting down and abandoning module NavigationSystem (726)
[2023.01.26-13.39.37:174][365]LogModuleManager: Shutting down and abandoning module DataLayerEditor (723)
[2023.01.26-13.39.37:174][365]LogModuleManager: Shutting down and abandoning module EditorWidgets (722)
[2023.01.26-13.39.37:175][365]LogModuleManager: Shutting down and abandoning module LevelInstanceEditor (719)
[2023.01.26-13.39.37:175][365]LogModuleManager: Shutting down and abandoning module TypedElementRuntime (717)
[2023.01.26-13.39.37:175][365]LogModuleManager: Shutting down and abandoning module TypedElementFramework (715)
[2023.01.26-13.39.37:175][365]LogModuleManager: Shutting down and abandoning module ImageWriteQueue (713)
[2023.01.26-13.39.37:175][365]LogModuleManager: Shutting down and abandoning module ProfilerService (711)
[2023.01.26-13.39.37:348][365]LogModuleManager: Shutting down and abandoning module TaskGraph (709)
[2023.01.26-13.39.37:350][365]LogModuleManager: Shutting down and abandoning module AudioSynesthesiaEditor (707)
[2023.01.26-13.39.37:350][365]LogModuleManager: Shutting down and abandoning module MegascansPlugin (705)
[2023.01.26-13.39.37:350][365]LogModuleManager: Shutting down and abandoning module Bridge (703)
[2023.01.26-13.39.37:350][365]LogModuleManager: Shutting down and abandoning module LightMixer (701)
[2023.01.26-13.39.37:351][365]LogModuleManager: Shutting down and abandoning module ObjectMixerEditor (699)
[2023.01.26-13.39.37:351][365]LogModuleManager: Shutting down and abandoning module ContentBrowserAssetDataSource (697)
[2023.01.26-13.39.37:351][365]LogModuleManager: Shutting down and abandoning module ContentBrowserClassDataSource (695)
[2023.01.26-13.39.37:351][365]LogModuleManager: Shutting down and abandoning module CollectionManager (694)
[2023.01.26-13.39.37:352][365]LogModuleManager: Shutting down and abandoning module ContentBrowserFileDataSource (691)
[2023.01.26-13.39.37:352][365]LogModuleManager: Shutting down and abandoning module UVEditorToolsEditorOnly (689)
[2023.01.26-13.39.37:352][365]LogModuleManager: Shutting down and abandoning module UVEditorTools (687)
[2023.01.26-13.39.37:353][365]LogModuleManager: Shutting down and abandoning module UVEditor (685)
[2023.01.26-13.39.37:353][365]LogModuleManager: Shutting down and abandoning module OpenImageDenoise (683)
[2023.01.26-13.39.37:353][365]LogOpenImageDenoise: OIDN shutting down
[2023.01.26-13.39.37:353][365]LogModuleManager: Shutting down and abandoning module ModelingEditorUI (681)
[2023.01.26-13.39.37:353][365]LogModuleManager: Shutting down and abandoning module GeometryProcessingAdapters (679)
[2023.01.26-13.39.37:354][365]LogModuleManager: Shutting down and abandoning module MeshModelingToolsEditorOnlyExp (677)
[2023.01.26-13.39.37:354][365]LogModuleManager: Shutting down and abandoning module MeshModelingToolsExp (675)
[2023.01.26-13.39.37:355][365]LogModuleManager: Shutting down and abandoning module MeshLODToolset (673)
[2023.01.26-13.39.37:355][365]LogModuleManager: Shutting down and abandoning module Iris (671)
[2023.01.26-13.39.37:355][365]LogModuleManager: Shutting down and abandoning module GeometryFlowMeshProcessingEditor (669)
[2023.01.26-13.39.37:355][365]LogModuleManager: Shutting down and abandoning module GeometryFlowMeshProcessing (667)
[2023.01.26-13.39.37:355][365]LogModuleManager: Shutting down and abandoning module GeometryFlowCore (665)
[2023.01.26-13.39.37:357][365]LogModuleManager: Shutting down and abandoning module GeometryCollectionNodes (663)
[2023.01.26-13.39.37:357][365]LogModuleManager: Shutting down and abandoning module GeometryCollectionTracks (661)
[2023.01.26-13.39.37:357][365]LogModuleManager: Shutting down and abandoning module GeometryCollectionEngine (660)
[2023.01.26-13.39.37:357][365]LogModuleManager: Shutting down and abandoning module GeometryCollectionSequencer (658)
[2023.01.26-13.39.37:357][365]LogModuleManager: Shutting down and abandoning module GeometryCollectionEditor (655)
[2023.01.26-13.39.37:357][365]LogModuleManager: Shutting down and abandoning module DataflowNodes (653)
[2023.01.26-13.39.37:357][365]LogModuleManager: Shutting down and abandoning module DataflowEditor (651)
[2023.01.26-13.39.37:357][365]LogModuleManager: Shutting down and abandoning module ChaosUserDataPT (649)
[2023.01.26-13.39.37:357][365]LogModuleManager: Shutting down and abandoning module ChaosSolverEditor (647)
[2023.01.26-13.39.37:357][365]LogModuleManager: Shutting down and abandoning module ChaosNiagara (645)
[2023.01.26-13.39.37:357][365]LogModuleManager: Shutting down and abandoning module FractureEditor (643)
[2023.01.26-13.39.37:358][365]LogModuleManager: Shutting down and abandoning module ChaosClothEditor (641)
[2023.01.26-13.39.37:358][365]LogModuleManager: Shutting down and abandoning module BackChannel (639)
[2023.01.26-13.39.37:358][365]LogModuleManager: Shutting down and abandoning module AutomationUtilsEditor (637)
[2023.01.26-13.39.37:358][365]LogModuleManager: Shutting down and abandoning module AutomationUtils (635)
[2023.01.26-13.39.37:358][365]LogModuleManager: Shutting down and abandoning module ControlRigSpline (633)
[2023.01.26-13.39.37:358][365]LogModuleManager: Shutting down and abandoning module BlendSpaceMotionAnalysis (631)
[2023.01.26-13.39.37:358][365]LogModuleManager: Shutting down and abandoning module TakeSequencer (629)
[2023.01.26-13.39.37:358][365]LogModuleManager: Shutting down and abandoning module TakeMovieScene (627)
[2023.01.26-13.39.37:358][365]LogModuleManager: Shutting down and abandoning module AnimationModifierLibrary (625)
[2023.01.26-13.39.37:358][365]LogModuleManager: Shutting down and abandoning module GLTFMaterialBaking (623)
[2023.01.26-13.39.37:359][365]LogModuleManager: Shutting down and abandoning module GLTFMaterialAnalyzer (621)
[2023.01.26-13.39.37:359][365]LogModuleManager: Shutting down and abandoning module VariantManager (619)
[2023.01.26-13.39.37:361][365]LogModuleManager: Shutting down and abandoning module VariantManagerContentEditor (618)
[2023.01.26-13.39.37:361][365]LogModuleManager: Shutting down and abandoning module DatasmithContentEditor (615)
[2023.01.26-13.39.37:362][365]LogModuleManager: Shutting down and abandoning module WorldPartitionHLODUtilities (613)
